sentence,score
What a mess. Does anything need to be done about it at the moment?,-0.7711115901000001
"Yes, that's fine, especially with the smaller sections. Where will they be posting their topic ideas?",0.6004055721
"Hi, I can run a newsletter bot for you, WesleyDodds. Whatcha need me to deliver?",0.5828340094
"Without making a comment on the underlying coverage of the site being down, your edit comment <url> indicates a <url> violation. Under what logic do you propose that you have authority to set policy over the article?",-2.003533726
"You may need to enable your own setting to allow E-mail too; I'm not sure. If so, maybe you can turn it on temporarily, so that you can send me one e-mail?",0.8958516507
By the way: Do you know how to remove the spaces created below the project banner when others are placed below it? And how to make capitalisation of the rating not matter?,0.7664469592
Thanks for continuing to look over the article. Do you know or do you know anyone that knows anything about the <url> or the <url>?,1.369292212
"in this case the noun has to be capitalised, so ""Erdene Zuu monastery"" would be ""Erdene Zuu Monastery"". And why did you move <url>, what other monastery with this name exists?",-0.7361464997
"Thanks for nuking that thing. While the page was still present, someone opened an <url>...could you please close it?",1.01208606
"I've added a note to <url> to explain the dating; there's another couple of places it should go, but I don't want to start putting it in 'til you've seen it. What do you reckon?",0.8706577111
"I've never seen something go beyond AN/I myself, and I find it hard to believe the other two hadn't been tried by now. Or is it a case-by-case thing?",-0.8524572038
"If you're not going to reply then I will undo the edit. Again, why have ""Fictional martial artists"" over the sub-cat ""Anime and manga martial artists"" and not use alphabetical order?",-0.7239580073999999
Thank you! Could you protect the picture that's live too?,1.1865354609999998
Thanks for <url>. Do you think you could do the same for <url> and <url>?,1.514199351
I don't understand Tasc0??,-0.8447780999
I have no axe to grind on this issue; I just want to understand: Why you consider hammerpond.org.uk a spam or conflict of interest link? It doesn't seem to be advertising or promoting anything?,-0.7281583420000001
"I don't play club anymore (I stopped this year), I have just been too busy this year, but I will probably start again soon-ish. Where abouts do you play?",0.8069156174
Depends; do you care deeply about image policy? Or are you an incurable masochist?,-1.510437038
"Bingo! Since you've seen the light, now will you stop trying to craft PR statements?",-1.244392457
"Regarding <url>, the alumni should be alphabetized and Tom DeLonge did go there. Why would you undo my edit?",-1.642692159
"Hi, I missed your valued contributions recently. Everything ok?",0.5611019431000001
"Thanks a lot for clearing that up. Do you also happen to know about the age of consent in Thailand, and why he could be charge with child sex offenses even though she was 17 years old?",1.115731787
Subukan kong ipagtatanong-tanong ang pangalan ng lola mo sa mga kaibigan kong native dito. Sa Tuguegarao ba siya/sila mismo o sa ibang mga karatig-bayan?,-0.6549886753
"Could you take a look at the article now and see whether your concerns (except the reorganization) have been addressed? If not, what is still missing, and what technical terms do you feel need explaining?",1.039817655
"Why can't you just remove the offending phase and repost your comment? This resolves the situation, does it not?",-1.941574021
"No, I have not read it, as it is of no interest to me or this encyclopedia. Are you claiming that the references make the blog post a reliable source, or why are we still discussing this?",-1.598706313
"Should be OK. Let me finish up what I'm doing now, and then see what needs doing. How long are you around for?",0.6827453342
What was your aim with <url>? have you abandoned it?,-0.4472137658
"You're right, but loosing it because of Devanampriya, of all users, would be quite a shame for Wikipedia. Don't we have to make a stand against ignorance, partisan POV-pushing and constant incivility?",-0.5044287961999999
I'm not sure what you mean? Add my interests?,-0.5066003334
There is a special tool which shows you page sizes? Would you like to know how to use it?,0.8606608859999999
"I am far from worked up over this, but find it hard to AGF when someone tries to include inaccurate information into an article, claiming it had been checked by an administrator. Who was the administrator?",-0.8477442509
I tried a white map on <url> and a light yellow-pink on <url>. Which do you think looks better?,0.7472645529
"Hello Alex! Since you are experienced in ''botovodstvo'', could you help us with the issue <url>?",0.8792621313
"I was at the library today looking through the back issues of ''Mojo'' and found a career-spanning Chili Peppers article from 2004. I read most of it, but I can go back next week and cite from it. Is there anything you want me to look for?",1.086543826
Thank you for your input in my article on Iowa State Track and Field! I am trying to improve the article more and wondered if you could look at it and make suggestions that may improve the current content?,1.681709604
